1989 11 21 1667.78659230000000000000 1.00000000000000000000 0 61
1989 11 21 1684.77552465599999989198 1.6287900000000000 0 61
1990 1 9 1656.22813978799999996258 1.30000000000000000000 0 79
1990 1 27 1652.4417501720000016 0.90000000000000000000 0 83
1990 11 19 1674.96080420400000005872 1.20000000000000000000 0 151
1990 12 2 1672.86832573199999996617 1.10000000000000000000 0 157
1991 1 13 1662.20664970799999994775 2.3000000000000000 0 172
1992 3 19 1666.46351600089993442177 2.1303829937478378 0 422
1992 3 27 1672.73675088954939744777 2.4877435707986464 0 432
1992 4 3 1670.2876022832000004 0.96813900000000000000 0 438
1992 4 13 1670.74832434160811237195 1.5706556478744792 0 455
1992 4 28 1673.48610509040000026575 2.5926300000000000 0 462
1992 5 6 1675.62167426976693571216 1.6166593505435831 0 468
1992 5 18 1674.85119818879999999951 1.27760000000000000000 0 484
1992 5 26 1681.87594734479999990794 1.6127900000000000 0 499
1992 6 10 1680.85915425949020724471 1.6429922434996460 0 509
1992 6 18 1686.27672638561903915288 2.7997291019132547 0 520
1992 6 30 1688.81522579340662178517 1.8039406431615204 0 554
1992 7 16 1692.65719356719999993966 1.8837300000000000 0 587
1992 7 22 1694.11769636280292838137 1.2354271277780815 0 599
1992 7 28 1693.1454385439999749 0.92319000000000000000 0 606
1992 8 8 1696.10591317594822471459 2.4157594371646362 0 626
1992 8 10 1696.99161325919999999836 1.4493000000000000 0 630
1992 9 3 1697.89413642751417418662 2.3061678400541449 0 684
1992 9 14 1695.97997671041067362291 2.0138507332223012 0 697
1992 9 28 1690.4252165304000028 0.68879400000000000000 0 729
1992 10 15 1695.43427701691370114813 3.0156827064281812 0 751
1992 10 27 1697.83856883119999995221 1.37017000000000000000 0 770
1992 11 10 1691.39174230079999983904 2.0477200000000000 0 787
1992 11 22 1688.88076813439999998460 2.3781200000000000 0 805
1992 12 3 1684.76556047280000007241 2.1999100000000000 0 827
1992 12 3 1685.72212206000000003775 2.0391800000000000 0 828
1992 12 3 1687.18927681787456941237 2.1848320117688682 0 829
1993 1 27 1672.24058219040000011785 2.3476800000000000 0 903
1993 1 27 1667.36320468530559548803 3.0642511179242474 0 904
1993 1 28 1669.28200148254863897822 2.1733144612894840 0 910
1993 1 28 1670.87985102707604398035 2.8892296130024003 0 911
1993 3 2 1665.71404219439999970918 2.8559400000000000 0 959
1993 3 23 1668.70329715440000005381 1.30443000000000000000 0 983
1993 4 16 1669.86910658880000020393 1.9083800000000000 0 992
1993 4 23 1670.08241701420200498747 3.1090735367630017 0 1005
1993 4 30 1671.37369825200000008477 2.2050800000000000 0 1013
1993 5 12 1673.15728704480000020648 2.7437700000000000 0 1019
1993 5 25 1678.06962936239999995113 1.8769600000000000 0 1029
1993 6 16 1684.6160977247999461 0.86216300000000000000 0 1060
1993 6 23 1686.86800312799999989729 1.6206600000000000 0 1066
1993 7 9 1688.31280969200000003964 2.1841700000000000 0 1088
1993 7 23 1691.65081106399999999386 2.0271900000000000 0 1099
1993 7 30 1690.63446437759999997653 1.4333700000000000 0 1113
1993 8 7 1693.95253738320000007157 1.16801000000000000000 0 1123
1993 9 7 1700.8975730735999951 0.76887200000000000000 0 1194
1993 9 16 1700.45016949714622727818 3.3086801434559975 0 1200
1993 9 16 1697.03146999199999993870 1.17150000000000000000 0 1201
1993 9 20 1696.1944786032000819 0.98460700000000000000 0 1202
1993 9 22 1700.43211212258759030724 1.9768362761999285 0 1203
1993 9 25 1698.12189107879569933095 3.6701050412828786 0 1209
1993 9 28 1697.33039548799999973653 2.9230600000000000 0 1210
1993 10 5 1702.58152003439999991353 2.0777300000000000 0 1211
1993 10 9 1700.45914901280000000090 1.28312000000000000000 0 1217
1993 10 10 1696.90193561040000015959 2.2804000000000000 0 1218
1993 10 13 1695.49698577920000015796 3.8749400000000000 0 1222
